timestamp;thumb_intensity;index_intensity;middle_intensity;ring_intensity;pinky_intensity;palm_intensity;thumb_pos;index_pos;middle_pos;ring_pos;pinky_pos;palm_pos;label_thumb;label_index;label_middle;label_ring;label_pinky
2025-10-26T09:06:03.981Z;5584;4772;3440;3609;2857;19014;903;1146;1740;2296;3099;3177;0;0;0;1;0
2025-10-26T09:06:04.031Z;5659;4798;3451;3607;2895;19126;903;1146;1739;2296;3098;3176;0;0;0;1;0
2025-10-26T09:06:04.081Z;5721;4799;3431;3610;2843;19102;902;1145;1739;2296;3099;3176;0;0;0;1;0
2025-10-26T09:06:04.131Z;5747;4767;3377;3621;2581;18751;898;1145;1740;2292;3105;3179;0;0;0;1;0
2025-10-26T09:06:04.181Z;5763;4677;3134;3473;2020;17449;893;1146;1753;2279;3117;3195;0;0;0;0;0
2025-10-26T09:06:04.231Z;5742;4565;2999;3206;1895;15818;885;1145;1749;2264;3116;3238;0;0;0;0;0
2025-10-26T09:06:04.281Z;5500;4392;2873;2820;1812;13654;877;1144;1744;2249;3114;2704;0;0;0;0;0
2025-10-26T09:06:04.331Z;5064;4258;2795;2695;1765;12497;867;1143;1741;2250;3113;2710;0;0;0;0;0
2025-10-26T09:06:04.381Z;4532;4171;2547;2596;1742;11815;843;1143;1725;2250;3113;2720;0;0;0;0;0
2025-10-26T09:06:04.431Z;4505;4127;2540;2552;1739;11362;843;1142;1725;2251;3113;2728;0;0;0;0;0
2025-10-26T09:06:04.481Z;4470;4105;2534;2513;1725;11312;841;1142;1725;2251;3112;2734;0;0;0;0;0
2025-10-26T09:06:04.531Z;4466;4102;2522;2502;1722;11294;841;1142;1725;2251;3112;2738;0;0;0;0;0
2025-10-26T09:06:04.581Z;4489;4103;2518;2474;1731;11211;840;1142;1725;2251;3112;2742;0;0;0;0;0
2025-10-26T09:06:04.631Z;4494;4109;2519;2456;1738;11504;839;1143;1725;2250;3113;2761;0;0;0;0;0
2025-10-26T09:06:04.681Z;4524;4119;2520;2440;1730;11475;839;1143;1725;2250;3112;2764;0;0;0;0;0
2025-10-26T09:06:04.731Z;4539;4130;2523;2433;1721;11477;839;1143;1725;2250;3112;2768;0;0;0;0;0
2025-10-26T09:06:04.781Z;4556;4124;2725;2421;1718;11506;838;1144;1739;2249;3112;2772;0;0;0;0;0
2025-10-26T09:06:04.831Z;4553;4133;2733;2419;1719;11574;838;1144;1740;2250;3112;2774;0;0;0;0;0
2025-10-26T09:06:04.881Z;4556;4128;2743;2409;1714;11614;838;1144;1740;2249;3112;2777;0;0;0;0;0
2025-10-26T09:06:04.931Z;4555;4126;2751;2411;1704;11630;838;1144;1740;2249;3112;2778;0;0;0;0;0
2025-10-26T09:06:04.981Z;4567;4117;2760;2407;1700;11595;838;1144;1741;2249;3112;2778;0;0;0;0;0
2025-10-26T09:06:05.031Z;4578;4117;2777;2412;1700;11561;838;1144;1741;2249;3112;2778;0;0;0;0;0
2025-10-26T09:06:05.081Z;4600;4107;2793;2415;1702;11584;838;1144;1742;2249;3112;2779;0;0;0;0;0
2025-10-26T09:06:05.131Z;4607;4112;2815;2421;1694;11630;838;1144;1743;2250;3112;2781;0;0;0;0;0
2025-10-26T09:06:05.181Z;4832;4113;2823;2421;1678;11674;824;1144;1743;2250;3111;2783;0;0;0;0;0
2025-10-26T09:06:05.231Z;4838;4120;2839;2420;1670;11709;824;1144;1744;2249;3111;2783;0;0;0;0;0
2025-10-26T09:06:05.281Z;4855;4124;2850;2424;1652;11762;824;1144;1744;2249;3111;2785;0;0;0;0;0
